FID_1,id,waddrid,wxcord,wycord,TAZID,COUNTYID,STATEID,AREA_TYPE,DISTR_ID,SDISTR_ID,EXTERNAL
837,837,6727 HERITAGE BUSINESS CT_CHATTANOOGA_TN,-85.17427320000,35.03599720000,763,65,47,3,7,21,0
839,839,6730 CUSTOMER DELIGHT DR_CHATTANOOGA_TN,-85.17961400000,35.03149500000,763,65,47,3,7,21,0
251,251,1949 GUNBARREL RD_CHATTANOOGA_TN,-85.15446950000,35.03228150000,487,65,47,3,7,21,0
266,266,2000 HAMILTON PLACE BLVD_CHATTANOOGA_TN,-85.16466900000,35.03253900000,487,65,47,3,7,21,0
294,294,2030 HAMILTON PLACE BLVD_CHATTANOOGA_TN,-85.16251410000,35.03242857000,487,65,47,3,7,21,0
297,297,2040 HAMILTON PLACE BLVD # 150_CHATTANOOGA_TN,-85.15951500000,35.03075400000,487,65,47,3,7,21,0
309,309,2100 HAMILTON PLACE BLVD_CHATTANOOGA_TN,-85.15775858000,35.03346614000,487,65,47,3,7,21,0
313,313,2108 HAMILTON PL BLVD_CHATTANOOGA_TN,-85.16088920000,35.03700610000,487,65,47,3,7,21,0
319,319,2115 GUNBARREL RD_CHATTANOOGA_TN,-85.15439400000,35.03395000000,487,65,47,3,7,21,0
322,322,2120 HAMILTON PLACE BLVD_CHATTANOOGA_TN,-85.15738900000,35.03522700000,487,65,47,3,7,21,0
348,348,2210 HAMILTON PKWY BLVD_CHATTANOOGA_TN,-85.15557100000,35.03948000000,487,65,47,3,7,21,0
349,349,2213 HAMILTON PLACE BLVD_CHATTANOOGA_TN,-85.15611300000,35.03978200000,487,65,47,3,7,21,0
353,353,2220 HAMILTON PLACE BOULEVARD_CHATTANOOGA_TN,-85.15512400000,35.04057500000,487,65,47,3,7,21,0
886,886,7200 SHALLOWFORD RD # 106_CHATTANOOGA_TN,-85.15480500000,35.04164800000,487,65,47,3,7,21,0
894,894,7268 JARNIGAN RD_CHATTANOOGA_TN,-85.15986200000,35.02921400000,487,65,47,3,7,21,0
897,897,7314 SHALLOWFORD RD_CHATTANOOGA_TN,-85.15247300000,35.04082900000,487,65,47,3,7,21,0
291,291,2020 GUNBARREL RD 300_CHATTANOOGA_TN,-85.15309500000,35.03053000000,711,65,47,3,7,21,0
292,292,2020 GUNBARREL RD_CHATTANOOGA_TN,-85.15298233000,35.03037170000,711,65,47,3,7,21,0
336,336,2180 GUNBARREL RD_CHATTANOOGA_TN,-85.14997800000,35.03528300000,711,65,47,3,7,21,0
359,359,2288 GUNBARREL RD_CHATTANOOGA_TN,-85.14914400000,35.03891500000,711,65,47,3,7,21,0
360,360,2290 GUNBERREL RD_CHATTANOOGA_TN,-85.14993700000,35.03740700000,711,65,47,3,7,21,0
910,910,7421 COMMONS BLVD_CHATTANOOGA_TN,-85.14919220000,35.03599330000,711,65,47,3,7,21,0
911,911,7442 COMMONS BLVD_CHATTANOOGA_TN,-85.14801700000,35.03377700000,711,65,47,3,7,21,0
920,920,7555 GOODWIN RD_CHATTANOOGA_TN,-85.14821490000,35.03038400000,711,65,47,3,7,21,0
921,921,7620 SHALLOWFORD RD_CHATTANOOGA_TN,-85.14070000000,35.03680000000,712,65,47,3,8,25,0
340,340,2200 MORRIS HILL ROAD_CHATTANOOGA_TN,-85.11979500000,35.02915000000,548,65,47,3,8,24,0
293,293,2025 HICKORY VALLEY ROAD_EAST BRAINERD_TN,-85.10936720000,35.01621220000,558,65,47,3,8,24,0
717,717,5502 MOUNTAIN BREEZE DR_CHATTANOOGA_TN,-85.10993800000,35.01572400000,558,65,47,3,8,24,0
1001,1001,9011 WILMA DR_CHATTANOOGA_TN,-85.10726800000,35.02820500000,558,65,47,3,8,24,0
1019,1019,9218 MOUNTAIN SHADOWS DR_CHATTANOOGA_TN,-85.10900500000,35.01411900000,558,65,47,3,8,24,0
597,597,4317 CLOUD SPRINGS RD_RINGGOLD_GA,-85.19335900000,34.96649400000,796,47,13,3,12,34,0
512,512,3625 BATTLEFIELD PARKWAY_RINGGOLD_GA,-85.20608500000,34.93731100000,24,47,13,3,12,34,0
235,235,1850 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.23529323000,34.94713497000,782,47,13,3,12,34,0
439,439,3016 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.21482200000,34.93897500000,782,47,13,3,12,34,0
463,463,3186 DIETZ RD_RINGGOLD_GA,-85.21093420000,34.92901100000,781,47,13,3,12,34,0
17,17,100 MITCHELL RD_FORT OGLETHORPE_GA,-85.21810600000,34.95388300000,21,47,13,3,12,32,0
401,401,2643 BATTLEFIELD PKWY_FORT OGLETHORPE_GA,-85.22146200000,34.94316900000,21,47,13,3,12,32,0
1035,1035,936 SPRING CREEK RD_EAST RIDGE_TN,-85.21869670000,35.00123830000,482,65,47,3,4,17,0
726,726,5605 BRIANERD RD_CHATTANOOGA_TN,-85.22020000000,35.00990400000,481,65,47,3,2,18,0
51,51,107 THORNTON AVE_CHATTANOOGA_TN,-85.24009500000,35.01618800000,455,65,47,3,2,18,0
381,381,25 ASBURY DR_CHATTANOOGA_TN,-85.23194100000,35.01383400000,455,65,47,3,2,18,0
428,428,300 BROOKFIELD AVE_CHATTANOOGA_TN,-85.23946200000,35.01237700000,455,65,47,3,2,18,0
454,454,314 BARBARA CIR_CHATTANOOGA_TN,-85.23261590000,35.00924500000,455,65,47,3,2,18,0
553,553,4011 AUSTIN STREET_CHATTANOOGA_TN,-85.24234400000,35.01164000000,455,65,47,3,2,18,0
630,630,4601 NORTH TER_CHATTANOOGA_TN,-85.23551100000,35.00835300000,455,65,47,3,2,18,0
875,875,7110 EAST BRAINERD RD_CHATTANOOGA_TN,-85.17151900000,35.01780200000,853,65,47,3,8,25,0
887,887,7205 AVENTINE WAY_CHATTANOOGA_TN,-85.16816100000,35.01621900000,853,65,47,3,8,25,0
832,832,6623 LEE HIGHWAY_CHATTANOOGA_TN,-85.17645000000,35.03947100000,866,65,47,3,7,22,0
908,908,7405 SHALLOWFORD RD_CHATTANOOGA_TN,-85.15003120000,35.04036020000,489,65,47,3,7,21,0
334,334,2171 SHEPHERD RD_CHATTANOOGA_TN,-85.18202530000,35.04505340000,475,65,47,3,7,22,0
346,346,2207 OLAN MILLS DRIVE_CHATTANOOGA_TN,-85.18508200000,35.05072000000,475,65,47,3,7,22,0
350,350,2215C OLAN MILLS DR_CHATTANOOGA_TN,-85.18463700000,35.05119000000,475,65,47,3,7,22,0
354,354,2229 OLAN MILLS DR_CHATTANOOGA_TN,-85.18424500000,35.05182600000,475,65,47,3,7,22,0
765,765,6016 SHALLOWFORD RD # 400_CHATTANOOGA_TN,-85.18810400000,35.05010300000,475,65,47,3,7,22,0
767,767,6020 SHALLOWFORD RD_CHATTANOOGA_TN,-85.18855900000,35.05137700000,475,65,47,3,7,22,0
770,770,6050 SHALLOWFORD RD_CHATTANOOGA_TN,-85.18620790000,35.05204300000,475,65,47,3,7,22,0
780,780,6116 SHALLOWFORD ROAD_CHATTANOOGA_TN,-85.18287500000,35.05129400000,475,65,47,3,7,22,0
889,889,7213 NOAH REID RD_CHATTANOOGA_TN,-85.18025100000,35.05389500000,812,65,47,3,7,22,0
898,898,7324 NOAH REID ROAD_CHATTANOOGA_TN,-85.17532800000,35.06140700000,812,65,47,3,7,22,0
370,370,2350 SHALLOWFORD VILLAGE DRIVE_CHATTANOOGA_TN,-85.15434200000,35.04549900000,488,65,47,3,7,21,0
849,849,6925 SHALLOWFORD RD # 300_CHATTANOOGA_TN,-85.16035600000,35.04508900000,488,65,47,3,7,21,0
856,856,7001 SHALLOWFORD RD_CHATTANOOGA_TN,-85.15961500000,35.04471600000,488,65,47,3,7,21,0
862,862,7017 SHALLOWFORD RD_CHATTANOOGA_TN,-85.15751400000,35.04323400000,488,65,47,3,7,21,0
866,866,7030 LEE HIGHWAY_CHATTANOOGA_TN,-85.15967900000,35.04609800000,488,65,47,3,7,21,0
890,890,7230 LEE HIGHWAY_CHATTANOOGA_TN,-85.15019600000,35.05110900000,488,65,47,3,7,21,0
385,385,2507 JENKINS RD_CHATTANOOGA_TN,-85.12948100000,35.04380000000,544,65,47,3,8,24,0
389,389,2564 KINGSLEY CT_CHATTANOOGA_TN,-85.14340700000,35.04460200000,544,65,47,3,8,24,0
400,400,2636 WALKER ROAD_CHATTANOOGA_TN,-85.13795400000,35.05352100000,544,65,47,3,8,24,0
916,916,7501 STANDIFER GAP RD_CHATTANOOGA_TN,-85.13923700000,35.05312200000,544,65,47,3,8,24,0
922,922,7625 STANDIFER GAP RD_CHATTANOOGA_TN,-85.13676500000,35.05140600000,544,65,47,3,8,24,0
930,930,7815 SHALLOWFORD ROAD_CHATTANOOGA_TN,-85.13484000000,35.03644300000,544,65,47,3,8,24,0
1141,1141,STANDIFER GAP RD / WALKER RD_CHATTANOOGA_TN,-85.13869730000,35.05218110000,544,65,47,3,8,24,0
419,419,2810 WALKER RD_CHATTANOOGA_TN,-85.13794000000,35.05888190000,814,65,47,3,7,22,0
891,891,7236 BONNY OAKS DR_CHATTANOOGA_TN,-85.14026640000,35.06003670000,814,65,47,3,7,22,0
892,892,7239 BONNY OAKS DR_CHATTANOOGA_TN,-85.13957880000,35.06302150000,814,65,47,3,7,22,0
900,900,7334 LEE HIGHWAY_CHATTANOOGA_TN,-85.14747400000,35.05347800000,814,65,47,3,7,22,0
902,902,7339 LEE HIGHWAY_CHATTANOOGA_TN,-85.14798900000,35.05404700000,814,65,47,3,7,22,0
871,871,707 GRAND MOUNTAIN DR_CHATTANOOGA_TN,-85.12291400000,35.06898800000,540,65,47,3,6,37,0
925,925,7720 LEE HWY_OOLTEWAH_TN,-85.13064500000,35.06169300000,540,65,47,3,6,37,0
395,395,2600 WALKER RD_CHATTANOOGA_TN,-85.13690800000,35.05280593000,545,65,47,3,8,24,0
398,398,2626 WALKER RD # 1_CHATTANOOGA_TN,-85.13794600000,35.05309900000,545,65,47,3,8,24,0
399,399,2626 WALKER RD_CHATTANOOGA_TN,-85.13794650000,35.05309910000,545,65,47,3,8,24,0
516,516,3725 JENKINS RD_CHATTANOOGA_TN,-85.12770700000,35.05499400000,545,65,47,3,8,24,0
484,484,3370 JENKINS RD_CHATTANOOGA_TN,-85.12740590000,35.04709400000,860,65,47,3,8,24,0
559,559,4080 JENKINS RD_CHATTANOOGA_TN,-85.12573998000,35.05732000000,860,65,47,3,8,24,0
421,421,2816 EBLEN DR_CHATTANOOGA_TN,-85.15610600000,35.06397590000,815,65,47,3,7,22,0
842,842,6805 STANDIFER GAP RD_CHATTANOOGA_TN,-85.15915350000,35.05643145000,815,65,47,3,7,22,0
847,847,6836 TYNER RD_CHATTANOOGA_TN,-85.15565510000,35.06226413000,815,65,47,3,7,22,0
873,873,7108 ENTERPRISE S BLVD_CHATTANOOGA_TN,-85.14505710000,35.06984100000,748,65,47,3,6,37,0
932,932,7907 SUE DR_OOLTEWAH_TN,-85.11119400000,35.06244300000,559,65,47,3,8,24,0
524,524,3831 OOLTEWAH RINGGOLD RD_OOLTEWAH_TN,-85.07662500000,35.04234700000,133,65,47,3,8,24,0
1011,1011,9109 PINE RIDGE ROAD_OOLTEWAH_TN,-85.08305100000,35.03802000000,133,65,47,3,8,24,0
1037,1037,9366 BENNIE LN_OOLTEWAH_TN,-85.08190300000,35.04132900000,133,65,47,3,8,24,0
579,579,4201 STRATTON LN_OOLTEWAH_TN,-85.06666600000,35.05479350000,705,65,47,3,8,26,0
682,682,5080 OOLTEWAH RINGGOLD RD_OOLTEWAH_TN,-85.06640900000,35.06148700000,705,65,47,3,8,26,0
1045,1045,9515 APISON PIKE_OOLTEWAH_TN,-85.06485200000,35.05946500000,705,65,47,3,8,26,0
646,646,4820 UNIVERSITY DRIVE_COLLEGEDALE_TN,-85.05211800000,35.04507100000,706,65,47,3,8,26,0
652,652,4881 TAYLOR CIRCLE_COLLEGEDALE_TN,-85.04932550000,35.04813615000,706,65,47,3,8,26,0
670,670,5010 UNIVERSITY DR_COLLEGEDALE_TN,-85.05007080000,35.04706840000,706,65,47,3,8,26,0
1053,1053,9659 COUNTY HIGHWAY 378_COLLEGEDALE_TN,-85.05362510000,35.05385570000,706,65,47,3,8,26,0
1145,1145,UNIVERISTY DR / APISON PIKE_COLLEGEDALE_TN,-85.04866770000,35.05291190000,706,65,47,3,8,26,0
838,838,6728 RINGGOLD RD_EAST RIDGE_TN,-85.19747000000,34.98760200000,26,65,47,3,4,17,0
190,190,154 HUNT DR_ROSSVILLE_GA,-85.20945500000,34.98093600000,786,47,13,3,12,32,0
445,445,31 ANCHOR DR_ROSSVILLE_GA,-85.22842100000,34.97006100000,15,47,13,3,12,32,0
468,468,322 EVITT LANE_RINGGOLD_GA,-85.22605400000,34.96182900000,15,47,13,3,12,32,0
177,177,1500 FINCHER AVE_CHATTANOOGA_TN,-85.20509400000,34.98780390000,17,65,47,3,4,17,0
805,805,6246 RINGGOLD RD_CHATTANOOGA_TN,-85.21248500000,34.98973900000,17,65,47,3,4,17,0
826,826,6514 RINGGOLD ROAD_CHATTANOOGA_TN,-85.20724000000,34.98905600000,17,65,47,3,4,17,0
284,284,201 STANFORD DR_FLINTSTONE_GA,-85.34528100000,34.90331200000,198,295,13,3,11,29,0
578,578,42 DURANCE DR_CHATTANOOGA VALLEY_GA,-85.34249400000,34.89766600000,198,295,13,3,11,29,0
214,214,1720 S SCENIC HWY_CHATTANOOGA_TN,-85.33976700000,35.01888700000,147,65,47,3,10,38,0
215,215,1720 SOUTH SCENIC HIGHWAY_CHATTANOOGA_TN,-85.33976700000,35.01888700000,147,65,47,3,10,38,0
537,537,400 GARDEN RD_CHATTANOOGA_TN,-85.35623450000,35.01796200000,147,65,47,3,10,38,0
956,956,814 S SCENIC HWY_CHATTANOOGA_TN,-85.33874300000,35.00618900000,147,65,47,3,10,38,0
157,157,14049 LOOKOUT MOUNTAIN SCENIC HWY_LOOKOUT MOUNTAIN_GA,-85.37438850000,34.96329660000,714,83,13,4,11,36,0
158,158,14049 SCENIC HWY_LOOKOUT MOUNTAIN_GA,-85.37474733000,34.96579000000,714,83,13,4,11,36,0
1114,1114,JUPITER RD / FRONTIER BLUFF RD_LOOKOUT MOUNTAIN_GA,-85.37614480000,34.96554300000,714,83,13,4,11,36,0
142,142,1306 LULA LAKE ROAD_LOOKOUT MOUNTAIN_GA,-85.35860400000,34.97430000000,155,295,13,3,11,29,0
493,493,3420 CHATTANOOGA VALLEY RD_FLINTSTONE_GA,-85.34610180000,34.93472725000,192,295,13,3,11,29,0
202,202,165 HAMM RD_CHATTANOOGA_TN,-85.32833200000,35.05592300000,306,65,47,3,3,7,0
555,555,402 RIVERSIDE AVE_CHATTANOOGA_TN,-85.33006800000,35.05842500000,306,65,47,3,3,7,0
864,864,702 MOCCASIN BEND RD_CHATTANOOGA_TN,-85.33119900000,35.05521400000,306,65,47,3,3,7,0
936,936,800 MANUFACTURERS RD_CHATTANOOGA_TN,-85.32625800000,35.05727900000,306,65,47,3,3,7,0
38,38,102 OAK TRL_CHICKAMAUGA_GA,-85.29008600000,34.88425900000,203,295,13,3,11,31,0
281,281,201 GORDON ST_CHICKAMAUGA_GA,-85.29107550000,34.87209430000,203,295,13,3,11,31,0
307,307,210 THOMAS AVENUE_CHICKAMAUGA_GA,-85.29050700000,34.87212700000,203,295,13,3,11,31,0
609,609,4400 ST ELMO AVE_CHATTANOOGA_TN,-85.32875100000,35.00151700000,834,65,47,2,4,9,0
613,613,4411 TENNESSEE AVE_CHATTANOOGA_TN,-85.32803700000,35.00091700000,834,65,47,2,4,9,0
620,620,4500 ST ELMO AVE_CHATTANOOGA_TN,-85.32887180000,34.99983525000,834,65,47,2,4,9,0
623,623,4501 VIRGINIA AV_CHATTANOOGA_TN,-85.32845600000,35.00023920000,834,65,47,2,4,9,0
712,712,5402 ANSLEY DR_CHATTANOOGA_TN,-85.32649700000,34.98929900000,834,65,47,2,4,9,0
314,314,211 FRANKLIN ROAD_LOOKOUT MOUNTAIN_TN,-85.35104500000,34.99519800000,148,65,47,3,10,39,0
459,459,316 N BRAGG AVE_LOOKOUT MOUNTAIN_TN,-85.34778700000,34.99908800000,148,65,47,3,10,39,0
672,672,502 FLEETWOOD DR_LOOKOUT MOUNTAIN_TN,-85.34947400000,34.98824700000,195,65,47,3,10,39,0
528,528,3918 TENNESSEE AVE_CHATTANOOGA_TN,-85.32783090000,35.00998500000,405,65,47,2,4,9,0
1027,1027,927 WEST 37TH STREET_CHATTANOOGA_TN,-85.31884600000,35.01090800000,405,65,47,2,4,9,0
491,491,3415 BROAD ST_CHATTANOOGA_TN,-85.32459290000,35.01593290000,304,65,47,2,4,9,0
70,70,1108 W 33RD ST_CHATTANOOGA_TN,-85.31969300000,35.01473100000,305,65,47,2,4,9,0
474,474,3300 BROAD ST_CHATTANOOGA_TN,-85.32211300000,35.01690600000,305,65,47,2,4,9,0
482,482,3354 CHARGER DR_CHATTANOOGA_TN,-85.32140000000,35.01371800000,305,65,47,2,4,9,0
509,509,3614 TENNESSEE AVENUE_CHATTANOOGA_TN,-85.32499800000,35.01356000000,305,65,47,2,4,9,0
379,379,2478 HAPPY VALLEY RD_FAIRVIEW_GA,-85.31246900000,34.94929000000,776,295,13,3,11,30,0
380,380,2478 HAPPY VALLEY ROAD_FAIRVIEW_GA,-85.31246900000,34.94929000000,776,295,13,3,11,30,0
958,958,82 PRINCE LN_CHICKAMAUGA_GA,-85.30678860000,34.91114940000,187,295,13,3,11,31,0
1015,1015,913 CREST DR_FAIRVIEW_GA,-85.30122950000,34.90947010000,187,295,13,3,11,31,0
642,642,480 WORKMAN RD_CHATTANOOGA_TN,-85.30693700000,34.99538900000,839,65,47,2,4,9,0
654,654,4922 JEFFERY LN_CHATTANOOGA_TN,-85.30622780000,34.99122820000,837,65,47,2,4,9,0
690,690,5200 WILSON ROAD_CHATTANOOGA_TN,-85.30903200000,34.98821000000,837,65,47,2,4,9,0
859,859,701 HOOKER RD_CHATTANOOGA_TN,-85.30461400000,34.99359000000,837,65,47,2,4,9,0
882,882,716 E 48TH ST_CHATTANOOGA_TN,-85.30718840000,34.99316500000,837,65,47,2,4,9,0
122,122,1250 WILSON ROAD_ROSSVILLE_GA,-85.31021900000,34.97456700000,170,295,13,2,11,30,0
160,160,1405 MCFARLAND AVE_ROSSVILLE_GA,-85.29529980000,34.96931410000,165,295,13,3,11,30,0
167,167,1425 MCFARLAND AVE_ROSSVILLE_GA,-85.29681500000,34.96691500000,165,295,13,3,11,30,0
10,10,10 SPRINGS ST_ROSSVILLE_GA,-85.28606760000,34.98313090000,159,295,13,2,11,30,0
12,12,100 BRYAN ST_ROSSVILLE_GA,-85.28908900000,34.98021400000,159,295,13,2,11,30,0
328,328,214 ANDREWS ST_ROSSVILLE_GA,-85.28637690000,34.98171750000,159,295,13,2,11,30,0
1122,1122,MC FARLAND ST / CHURCH OF CHRIST_ROSSVILLE_GA,-85.28606760000,34.98313090000,159,295,13,2,11,30,0
460,460,316 S MISSION RIDGE DR_ROSSVILLE_GA,-85.28730500000,34.96688500000,160,295,13,3,11,30,0
893,893,724 HOGAN RD_ROSSVILLE_GA,-85.28814100000,34.95767800000,162,295,13,3,11,30,0
259,259,2 EAST 38TH STREET_CHATTANOOGA_TN,-85.31029500000,35.00442900000,907,65,47,2,4,9,0
773,773,61 LYTLE RD_CHICKAMAUGA_GA,-85.27368930000,34.91303330000,180,295,13,4,11,30,0
1026,1026,925 OSBURN RD_CHICKAMAUGA_GA,-85.27958910000,34.89487100000,178,295,13,3,11,31,0
592,592,4304 DODDS AVE_CHATTANOOGA_TN,-85.28548300000,34.99227500000,157,65,47,2,4,10,0
645,645,4810 ROSSVILLE BLVD_CHATTANOOGA_TN,-85.28764600000,34.98731200000,157,65,47,2,4,10,0
134,134,1300 S CREST RD_ROSSVILLE_GA,-85.27348980000,34.97967790000,4,295,13,3,11,30,0
347,347,221 IVY ST_LAKEVIEW_GA,-85.26573900000,34.97219100000,4,295,13,3,11,30,0
950,950,803 CHICKAMAUGA AVE_ROSSVILLE_GA,-85.27793800000,34.97894600000,161,295,13,3,11,30,0
710,710,540 PARK CITY ROAD_ROSSVILLE_GA,-85.26732100000,34.95141400000,11,295,13,3,11,30,0
15,15,100 GROSS CRESCENT CIR_FORT OGLETHORPE_GA,-85.26313117000,34.94873367000,8,47,13,3,12,32,0
31,31,101 STEPHENSON DR_FORT OGLETHORPE_GA,-85.25690000000,34.94896450000,8,47,13,3,12,32,0
112,112,122 BATTLEFIELD CROSSING_RINGGOLD_GA,-85.25856740000,34.95524330000,8,47,13,3,12,32,0
261,261,20 POLK CIR_FORT OGLETHORPE_GA,-85.25153200000,34.94625800000,8,47,13,3,12,32,0
402,402,2645 LAFAYETTE ROAD_FORT OGLETHORPE_GA,-85.25900900000,34.95231600000,8,47,13,3,12,32,0
699,699,526 BATTLEFIELD PKWY_FORT OGLETHORPE_GA,-85.25583470000,34.95476320000,8,47,13,3,12,32,0
53,53,108 JENKINS RD_FAIRVIEW_GA,-85.28446900000,34.94476200000,174,295,13,3,11,30,0
90,90,1182 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.24484000000,34.95182900000,22,47,13,3,12,32,0
818,818,65 STUART RD_FORT OGLETHORPE_GA,-85.23913800000,34.94938700000,22,47,13,3,12,32,0
949,949,803 BATTLEFIELD PKWY_FORT OGLETHORPE_GA,-85.24595360000,34.95279540000,22,47,13,3,12,32,0
1062,1062,998 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.24813200000,34.95324100000,22,47,13,3,12,32,0
1068,1068,BATTLELINE RD / ALEXANDER BRIDGE RD_FORT OGLETHORPE_GA,-85.25479880000,34.93264770000,38,47,13,4,12,34,0
565,565,4101 JEROME AVE_CHATTANOOGA_TN,-85.30096967000,34.99693557000,410,65,47,2,4,10,0
624,624,4509 ROSSVILLE BOULEVARD_CHATTANOOGA_TN,-85.29050400000,34.99078200000,410,65,47,2,4,10,0
146,146,1320 EAST 49TH STREET_CHATTANOOGA_TN,-85.29531100000,34.98597300000,166,65,47,2,4,10,0
205,205,1703 E 48TH ST_CHATTANOOGA_TN,-85.28931200000,34.98784100000,166,65,47,2,4,10,0
426,426,297 WEST 38TH STREET_CHATTANOOGA_TN,-85.31467100000,35.00703500000,905,65,47,2,4,9,0
748,748,584 S CREST RD_CHATTANOOGA_TN,-85.27392100000,34.99441900000,158,65,47,2,4,10,0
138,138,1301 GREENS LAKE RD_EAST RIDGE_TN,-85.25228630000,34.99142590000,3,65,47,3,4,17,0
216,216,173 CECIL LN_CHATTANOOGA_TN,-85.24964890000,34.98656970000,3,65,47,3,4,17,0
599,599,4320 BENNETT RD_CHATTANOOGA_TN,-85.24467800000,34.98701900000,3,65,47,3,4,17,0
600,600,4320 BENNETT RD_EAST RIDGE_TN,-85.24467800000,34.98701900000,3,65,47,3,4,17,0
1072,1072,BENNETT RD / JOHN ROSS RD_EAST RIDGE_TN,-85.25562990000,34.99432680000,3,65,47,3,4,17,0
758,758,597 CLAIRE ST_ROSSVILLE_GA,-85.26320900000,34.98376200000,1,47,13,3,12,32,0
129,129,130 WARREN ST_LAKEVIEW_GA,-85.25837400000,34.97048000000,868,47,13,3,12,32,0
237,237,1875 FANT DR_FORT OGLETHORPE_GA,-85.24283400000,34.95632700000,778,47,13,3,12,32,0
963,963,831 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.25085200000,34.95417200000,777,47,13,3,12,32,0
247,247,1915 BATTLEFIELD PARKWAY_FORT OGLETHORPE_GA,-85.23374600000,34.94784800000,779,47,13,3,12,32,0
490,490,3409 13TH AVE_CHATTANOOGA_TN,-85.27933500000,35.00087090000,418,65,47,2,4,10,0
497,497,3500 DODDS AVE_CHATTANOOGA_TN,-85.28143825000,35.00118000000,418,65,47,2,4,10,0
501,501,3517 13TH AVE_CHATTANOOGA_TN,-85.27988100000,34.99985600000,418,65,47,2,4,10,0
506,506,3600 13TH AVE_CHATTANOOGA_TN,-85.27949000000,34.99869900000,418,65,47,2,4,10,0
386,386,2515 E 43RD ST_CHATTANOOGA_TN,-85.28714500000,34.99477700000,412,65,47,2,4,10,0
383,383,2500 EAST 37TH STREET_CHATTANOOGA_TN,-85.28493800000,34.99947700000,417,65,47,2,4,10,0
422,422,2821 ROSSVILLE BLVD_CHATTANOOGA_TN,-85.29475500000,35.01351300000,830,65,47,2,4,10,0
1135,1135,S MARKET ST / ALTON PARK BLVD_CHATTANOOGA_TN,-85.31151070000,35.02014810000,409,65,47,2,4,9,0
390,390,26 W 20TH ST_CHATTANOOGA_TN,-85.30970900000,35.03160600000,270,65,47,2,1,4,0
34,34,1014 JOHN ROSS RD_CHATTANOOGA_TN,-85.25051100000,34.99646400000,424,65,47,3,4,17,0
35,35,1014 JOHN ROSS RD_EAST RIDGE_TN,-85.24983500000,34.99612900000,424,65,47,3,4,17,0
105,105,1209 GREENS LAKE RD_EAST RIDGE_TN,-85.25273300000,34.99313100000,424,65,47,3,4,17,0
185,185,1508 TOMBRAS AVE_EAST RIDGE_TN,-85.24082200000,34.99528900000,424,65,47,3,4,17,0
575,575,4154 RINGGOLD ROAD_EAST RIDGE_TN,-85.24402200000,34.99703400000,424,65,47,3,4,17,0
1131,1131,RINGGOLD RD / E RIDGE AVE_EAST RIDGE_TN,-85.24347440000,34.99726550000,424,65,47,3,4,17,0
189,189,1512 MCBRIEN RD_EAST RIDGE_TN,-85.23569600000,34.99418900000,7,65,47,3,4,17,0
1132,1132,RINGGOLD RD / FRUITLAND DR_EAST RIDGE_TN,-85.23027220000,34.99356220000,7,65,47,3,4,17,0
617,617,444 MEADOWDEW LN_LAKEVIEW_GA,-85.23722200000,34.97853090000,6,47,13,3,12,32,0
258,258,2 DOGWOOD DR_FORT OGLETHORPE_GA,-85.25296600000,34.96507900000,5,47,13,3,12,32,0
576,576,416 CROSS STREET_ROSSVILLE_GA,-85.25625300000,34.97488800000,5,47,13,3,12,32,0
211,211,1719 CANNON DR_FORT OGLETHORPE_GA,-85.23032200000,34.95131090000,780,47,13,3,12,32,0
499,499,3500 RINGGOLD RD_EAST RIDGE_TN,-85.26171200000,35.00467700000,421,65,47,3,4,17,0
41,41,1025 S SEMINOLE DR_EAST RIDGE_TN,-85.26658000000,35.00683500000,419,65,47,2,4,10,0
855,855,700 WOODVALE AVE_CHATTANOOGA_TN,-85.22545000000,35.02190800000,465,65,47,3,2,18,0
877,877,712 PARKVIEW DR_CHATTANOOGA_TN,-85.22601700000,35.02317000000,465,65,47,3,2,18,0
704,704,5337 RINGGOLD RD_CHATTANOOGA_TN,-85.23210200000,34.99487600000,707,65,47,3,4,17,0
736,736,5712 RINGGOLD RD_EAST RIDGE_TN,-85.22420090000,34.99002100000,18,65,47,3,4,17,0
485,485,34 LAKE AVE_LAKEVIEW_GA,-85.22399800000,34.98240300000,847,47,13,3,12,32,0
523,523,3821 BRAINERD RD_CHATTANOOGA_TN,-85.24140000000,35.02226400000,428,65,47,3,2,18,0
1075,1075,BRAINERD RD / N GERMANTOWN RD_CHATTANOOGA_TN,-85.24644850000,35.02415500000,428,65,47,3,2,18,0
678,678,505 S MOORE RD_EAST RIDGE_TN,-85.23237040000,35.00530520000,459,65,47,3,4,17,0
1043,1043,951 MCBRIEN RD_CHATTANOOGA_TN,-85.23002900000,35.00304000000,459,65,47,3,4,17,0
55,55,109 N GERMANTOWN RD_CHATTANOOGA_TN,-85.24636090000,35.02641900000,332,65,47,3,2,18,0
290,290,202 TUNNEL BLVD_CHATTANOOGA_TN,-85.24723500000,35.02775700000,332,65,47,3,2,18,0
355,355,224 BOOTH RD_CHATTANOOGA_TN,-85.24495400000,35.02859900000,332,65,47,3,2,18,0
