route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,blockname
34,58,136956070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136957070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136958070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136959070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136960070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136961070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136962070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136963070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136964070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136965070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136966070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136967070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136968070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,58,136969070,SHUTTLE PARK NORTH,1,6407,34:99,3401
34,305,136834020,TREMONT + FRAZIER,0,6502,34:49,3402
16,58,136532070,DOWNTOWN,1,10107,16:20,906
9,58,137519070,EAST LAKE  ,0,10107,9:02,906
9,58,137522070,EAST LAKE,0,10107,9:03,906
9,58,137540070,DOWNTOWN,1,10107,9:51,906
9,58,137544070,DOWNTOWN,1,10107,9:51,906
16,64,136555010,NORTHGATE,0,10201,16:13,951
16,64,136560010,NORTHGATE,0,10201,16:06,951
16,64,136564010,DOWNTOWN,1,10201,16:22,951
16,64,136569010,DOWNTOWN,1,10201,16:20,951
9,64,137551010,EAST LAKE  ,0,10201,9:02,951
9,64,137560010,DOWNTOWN,1,10201,9:51,951
16,305,136468020,NORTHGATE,0,10202,16:13,951
16,305,136469020,NORTHGATE,0,10202,16:06,951
16,305,136497020,DOWNTOWN,1,10202,16:22,951
16,305,136498020,DOWNTOWN,1,10202,16:20,951
9,305,137467020,EAST LAKE  ,0,10202,9:02,951
9,305,137495020,DOWNTOWN,1,10202,9:51,951
9,58,137517070,EAST LAKE,0,10207,9:03,951
9,58,137537070,DOWNTOWN,1,10207,9:52,951
16,305,136451020,NORTHGATE,0,10302,16:06,952
16,305,136480020,DOWNTOWN,1,10302,16:20,952
34,305,136876020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136877020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136878020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136879020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136880020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136881020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136882020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136883020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136884020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136885020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136886020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136887020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136888020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136889020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136890020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136891020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136892020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136893020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136894020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136895020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136896020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136897020,SHUTTLE PARK NORTH,1,6502,34:99,3402
34,305,136898020,SHUTTLE PARK NORTH,1,6502,34:99,3402
3,305,136787020,ENTERPRISE SOUTH,0,6602,3:15,350
3,305,136794020,3 DOWNTOWN ,1,6602,3:53,350
3,305,136788020,ENTERPRISE SOUTH,0,6702,3:15,351
3,305,136796020,3 DOWNTOWN ,1,6702,3:53,351
21,58,136696070,GOLDEN GATEWAY,0,6707,21:01,351
21,58,136716070,DOWNTOWN,1,6707,21:55,351
3,58,136802070,ENTERPRISE SOUTH,0,6707,3:02,351
3,58,136804070,ENTERPRISE SOUTH,0,6707,3:15,351
3,58,136808070,3 DOWNTOWN ,1,6707,3:52,351
3,58,136810070,3 DOWNTOWN ,1,6707,3:51,351
21,58,136697070,GOLDEN GATEWAY,0,6807,21:01,352
21,58,136717070,DOWNTOWN,1,6807,21:55,352
3,58,136803070,ENTERPRISE SOUTH,0,6807,3:15,352
3,58,136809070,3 DOWNTOWN ,1,6807,3:52,352
4,305,137001020,EASTGATE HAMILTON PL,0,7002,4:13,4010
4,305,137002020,EASTGATE HAMILTON PL,0,7002,4:13,4010
4,305,137036020,EASTGATE HAMILTON PL,0,7002,4:10,4010
4,305,137066020,DOWNTOWN,1,7002,4:65,4010
4,305,137067020,DOWNTOWN,1,7002,4:64,4010
4,305,137088020,DOWNTOWN,1,7002,4:64,4010
4,305,137016020,EASTGATE HAMILTON PL,0,7102,4:10,4011
4,305,137081020,DOWNTOWN,1,7102,4:65,4011
4,58,137187070,DOWNTOWN,1,6907,4:64,401
21,64,136735010,GOLDEN GATEWAY,0,7201,21:02,402
21,64,136747010,DOWNTOWN,1,7201,21:53,402
4,64,137190010,EASTGATE HAMILTON PL,0,7201,4:13,402
4,64,137201010,DOWNTOWN,1,7201,4:65,402
4,305,136973020,EASTGATE HAMILTON PL,0,7202,4:11,402
4,305,137017020,EASTGATE HAMILTON PL,0,7202,4:13,402
4,305,137021020,EASTGATE HAMILTON PL VIA HEALTH CTR,0,7202,4:12,402
4,305,137022020,EASTGATE HAMILTON PL,0,7202,4:13,402
4,305,137082020,DOWNTOWN,1,7202,4:65,402
4,305,137086020,DOWNTOWN EXPRESS,1,7202,4:66,402
4,305,137087020,DOWNTOWN,1,7202,4:64,402
4,305,137089020,DOWNTOWN,1,7202,4:64,402
4,58,137136070,EASTGATE HAMILTON PL,0,7207,4:13,402
4,58,137145070,EASTGATE HAMILTON PL,0,7207,4:10,402
4,58,137176070,DOWNTOWN,1,7207,4:65,402
4,58,137186070,DOWNTOWN,1,7207,4:64,402
21,64,136738010,GOLDEN GATEWAY,0,7301,21:02,403
21,64,136750010,DOWNTOWN,1,7301,21:55,403
4,305,137015020,EASTGATE HAMILTON PL,0,7302,4:13,403
4,305,137026020,EASTGATE HAMILTON PL,0,7302,4:13,403
33,58,138116070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138122070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138126070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,64,138127010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138131010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138135010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138139010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138143010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138147010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138180010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138184010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138188010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138192010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138196010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138200010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138204010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138208010,SHUTTLE PARK NORTH,0,5301,33:01,3302
33,64,138212010,SHUTTLE PARK NORTH,0,5301,33:03,3302
33,64,138214010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138218010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138222010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138226010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138230010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138234010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138267010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
33,64,138271010,SHUTTLE PARK SOUTH,1,5301,33:51,3302
4,305,137031020,EASTGATE HAMILTON PL,0,7302,4:13,403
4,305,137037020,EASTGATE HAMILTON PL,0,7302,4:10,403
4,305,137080020,DOWNTOWN,1,7302,4:64,403
4,305,137091020,DOWNTOWN,1,7302,4:64,403
4,305,137098020,DOWNTOWN,1,7302,4:64,403
4,305,137105020,DOWNTOWN,1,7302,4:64,403
7,305,137343020,CHATTANOOGA HOUSING AUTHORITY,0,7302,7:01,403
4,58,137128070,EASTGATE HAMILTON PL,0,7307,4:13,403
4,58,137132070,EASTGATE HAMILTON PL,0,7307,4:13,403
4,58,137134070,EASTGATE HAMILTON PL,0,7307,4:13,403
4,58,137137070,EASTGATE HAMILTON PL,0,7307,4:10,403
4,58,137168070,DOWNTOWN,1,7307,4:65,403
4,58,137172070,DOWNTOWN,1,7307,4:64,403
4,58,137174070,DOWNTOWN,1,7307,4:64,403
4,58,137177070,DOWNTOWN,1,7307,4:64,403
4,305,137014020,EASTGATE HAMILTON PL,0,7502,4:13,4042
4,305,137034020,EASTGATE HAMILTON PL,0,7502,4:10,4042
4,305,137079020,DOWNTOWN,1,7502,4:65,4042
4,305,137097020,DOWNTOWN,1,7502,4:64,4042
21,64,136744010,GOLDEN GATEWAY,0,7401,21:01,404
21,64,136756010,DOWNTOWN,1,7401,21:53,404
4,64,137196010,EASTGATE HAMILTON PL,0,7401,4:13,404
4,64,137198010,EASTGATE HAMILTON PL,0,7401,4:10,404
33,64,138142010,SHUTTLE PARK NORTH,0,5401,33:01,3303
33,64,138146010,SHUTTLE PARK NORTH,0,5401,33:01,3303
33,64,138150010,SHUTTLE PARK NORTH,0,5401,33:03,3303
33,64,138211010,SHUTTLE PARK NORTH,0,5401,33:01,3303
33,64,138217010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,64,138221010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,64,138225010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,64,138229010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,64,138233010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,64,138237010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,64,138298010,SHUTTLE PARK SOUTH,1,5401,33:51,3303
33,305,137644020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137645020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137646020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137647020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137668020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137669020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137670020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137671020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137672020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137673020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137689020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137692020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137697020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137702020,SHUTTLE PARK NORTH,0,5402,33:01,3303
33,305,137707020,SHUTTLE PARK NORTH,0,5402,33:01,3303
9,305,137489020,DOWNTOWN,1,10402,9:51,953
9,305,137490020,DOWNTOWN,1,10402,9:51,953
16,58,136521070,NORTHGATE,0,10407,16:13,953
16,58,136524070,NORTHGATE,0,10407,16:13,953
16,58,136548070,DOWNTOWN,1,10407,16:22,953
16,58,136551070,DOWNTOWN,1,10407,16:20,953
21,58,136699070,GOLDEN GATEWAY,0,10407,21:02,953
21,58,136719070,DOWNTOWN,1,10407,21:51,953
9,58,137513070,EAST LAKE  ,0,10407,9:02,953
9,58,137534070,DOWNTOWN,1,10407,9:51,953
16,305,136454020,NORTHGATE,0,10502,16:13,954
16,305,136455020,NORTHGATE,0,10502,16:13,954
16,305,136456020,NORTHGATE,0,10502,16:06,954
16,305,136464020,NORTHGATE,0,10502,16:13,954
16,305,136483020,DOWNTOWN,1,10502,16:20,954
16,305,136484020,DOWNTOWN,1,10502,16:20,954
16,305,136492020,DOWNTOWN,1,10502,16:20,954
16,305,136493020,DOWNTOWN,1,10502,16:22,954
9,305,137454020,EAST LAKE  ,0,10502,9:02,954
9,305,137455020,EAST LAKE  ,0,10502,9:02,954
9,305,137456020,EAST LAKE  ,0,10502,9:02,954
9,305,137482020,DOWNTOWN,1,10502,9:51,954
9,305,137483020,DOWNTOWN,1,10502,9:51,954
9,305,137484020,DOWNTOWN,1,10502,9:51,954
16,58,136520070,NORTHGATE,0,10507,16:13,954
33,305,137772020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137773020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137809020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137810020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137811020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137812020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137813020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137814020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137815020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137842020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137847020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137852020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137857020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,58,137861070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137867070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137871070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137875070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137879070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137883070,SHUTTLE PARK NORTH,0,5507,33:03,3304
33,58,137950070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137956070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137962070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137968070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137974070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137980070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137986070,SHUTTLE PARK NORTH,0,5507,33:01,3304
33,58,137994070,SHUTTLE PARK SOUTH,1,5507,33:51,3304
33,58,137937070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137943070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137949070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137955070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137961070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137967070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137973070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137979070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137985070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137991070,SHUTTLE PARK NORTH,0,5607,33:01,3305
33,58,137999070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138064070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138070070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138076070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138082070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138088070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138094070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138100070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138106070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138112070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138118070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,138124070,SHUTTLE PARK SOUTH,1,5607,33:51,3305
33,58,137865070,SHUTTLE PARK NORTH,0,5707,33:03,3306
33,58,137972070,SHUTTLE PARK NORTH,0,5707,33:01,3306
33,58,137978070,SHUTTLE PARK NORTH,0,5707,33:01,3306
33,58,137984070,SHUTTLE PARK NORTH,0,5707,33:01,3306
4,305,137094020,DOWNTOWN,1,7702,4:65,406
4,58,137118070,EASTGATE HAMILTON PL,0,7707,4:10,406
4,58,137129070,EASTGATE HAMILTON PL,0,7707,4:13,406
4,58,137157070,DOWNTOWN,1,7707,4:64,406
4,58,137169070,DOWNTOWN VIA GOLDEN GATE,1,7707,4:69,406
9,58,137516070,EAST LAKE  ,0,7707,9:02,406
9,58,137536070,DOWNTOWN,1,7707,9:52,406
4,305,136971020,EASTGATE HAMILTON PL,0,7902,4:10,4072
4,305,137011020,EASTGATE HAMILTON PL,0,7902,4:13,4072
4,305,137076020,DOWNTOWN,1,7902,4:65,4072
4,305,137077020,DOWNTOWN,1,7902,4:64,4072
4,305,137028020,EASTGATE HAMILTON PL,0,7802,4:10,407
4,305,137035020,EASTGATE HAMILTON PL,0,7802,4:13,407
4,305,137101020,DOWNTOWN,1,7802,4:64,407
4,305,137104020,DOWNTOWN,1,7802,4:65,407
21,58,136710070,GOLDEN GATEWAY,0,7807,21:02,407
21,58,136730070,DOWNTOWN,1,7807,21:53,407
4,58,137117070,EASTGATE HAMILTON PL,0,7807,4:13,407
4,58,137130070,EASTGATE HAMILTON PL,0,7807,4:13,407
4,58,137156070,DOWNTOWN,1,7807,4:65,407
33,305,137631020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137632020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137633020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137634020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137635020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137636020,SHUTTLE PARK NORTH,0,5802,33:03,3351
33,305,137774020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137775020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137776020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137777020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137778020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137779020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137780020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137781020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137782020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137783020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,305,137784020,SHUTTLE PARK SOUTH,1,5802,33:51,3351
33,64,138152010,SHUTTLE PARK NORTH,0,5901,33:01,3352
33,64,138156010,SHUTTLE PARK NORTH,0,5901,33:01,3352
33,64,138160010,SHUTTLE PARK NORTH,0,5901,33:01,3352
33,64,138164010,SHUTTLE PARK NORTH,0,5901,33:01,3352
33,64,138168010,SHUTTLE PARK NORTH,0,5901,33:01,3352
33,64,138172010,SHUTTLE PARK NORTH,0,5901,33:01,3352
33,64,138176010,SHUTTLE PARK NORTH,0,5901,33:03,3352
33,64,138239010,SHUTTLE PARK SOUTH,1,5901,33:51,3352
33,305,137733020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137737020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137740020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137744020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137748020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137752020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137755020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137759020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137796020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137797020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137798020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137799020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137800020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137801020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,305,137802020,SHUTTLE PARK SOUTH,1,5902,33:51,3352
33,64,138151010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138155010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138159010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138163010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138167010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138171010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138175010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138179010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138183010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138187010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138191010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138195010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138199010,SHUTTLE PARK NORTH,0,6001,33:01,3353
10G,305,135997020,DOWNTOWN,1,102,10G:54,101
7,305,137361020,DOWNTOWN,1,102,7:51,101
1,58,135775070,ALTON PARK,0,107,1:03,101
1,58,135779070,ALTON PARK,0,107,1:03,101
1,58,135783070,ALTON PARK,0,107,1:03,101
1,58,135788070,ALTON PARK,0,107,1:04,101
1,58,135813070,DOWNTOWN,1,107,1:66,101
1,58,135818070,DOWNTOWN,1,107,1:66,101
1,58,135819070,DOWNTOWN,1,107,1:65,101
1,58,135824070,DOWNTOWN,1,107,1:66,101
10A,58,135905070,AVONDALE,0,107,10A:01,101
10A,58,135921070,DOWNTOWN,1,107,10A:52,101
10A,58,135925070,DOWNTOWN,1,107,10A:52,101
10G,58,136012070,GLENWOOD,0,107,10G:04,101
10G,58,136017070,GLENWOOD,0,107,10G:04,101
10G,58,136031070,DOWNTOWN,1,107,10G:54,101
1,305,135688020,ALTON PARK,0,202,1:03,1011
1,305,135694020,ALTON PARK,0,202,1:04,1011
1,305,135733020,DOWNTOWN,1,202,1:65,1011
1,305,135743020,DOWNTOWN,1,202,1:66,1011
10A,305,135889020,DOWNTOWN VIA DODSON AVE HEALTH CTR,1,202,10A:55,1011
10G,305,135970020,GLENWOOD,0,202,10G:04,1011
1,305,135690020,ALTON PARK,0,302,1:03,1012
1,305,135735020,DOWNTOWN,1,302,1:66,1012
4,58,137170070,DOWNTOWN,1,7807,4:64,407
4,305,136976020,EASTGATE HAMILTON PL,0,8102,4:13,4082
4,305,136985020,EASTGATE HAMILTON PL,0,8102,4:10,4082
4,305,137041020,DOWNTOWN,1,8102,4:65,4082
4,305,137050020,DOWNTOWN,1,8102,4:64,4082
4,305,137025020,EASTGATE HAMILTON PL,0,8002,4:10,408
4,305,137032020,EASTGATE HAMILTON PL,0,8002,4:13,408
4,305,137092020,DOWNTOWN,1,8002,4:64,408
4,305,137100020,DOWNTOWN,1,8002,4:65,408
21,58,136694070,GOLDEN GATEWAY,0,8007,21:02,408
21,58,136709070,GOLDEN GATEWAY,0,8007,21:01,408
21,58,136714070,DOWNTOWN,1,8007,21:52,408
21,58,136729070,DOWNTOWN,1,8007,21:53,408
4,58,137119070,EASTGATE HAMILTON PL,0,8007,4:13,408
4,58,137158070,DOWNTOWN,1,8007,4:65,408
1,305,135693020,ALTON PARK,0,8202,1:03,409
1,305,135738020,DOWNTOWN,1,8202,1:66,409
10A,305,135867020,AVONDALE,0,8202,10A:01,409
10G,305,135998020,DOWNTOWN,1,8202,10G:55,409
4,305,136972020,EASTGATE HAMILTON PL,0,8202,4:11,409
10G,305,135985020,DOWNTOWN,1,1102,10G:54,105
10G,305,135999020,DOWNTOWN,1,1102,10G:54,105
7,305,137348020,CHATTANOOGA HOUSING AUTHORITY,0,1102,7:01,105
1,58,135777070,ALTON PARK,0,1107,1:03,105
1,58,135781070,ALTON PARK,0,1107,1:03,105
1,58,135786070,ALTON PARK,0,1107,1:04,105
1,58,135811070,DOWNTOWN,1,1107,1:66,105
1,58,135816070,DOWNTOWN,1,1107,1:66,105
1,58,135822070,DOWNTOWN,1,1107,1:65,105
10A,58,135904070,AVONDALE,0,1107,10A:01,105
10A,58,135924070,DOWNTOWN,1,1107,10A:52,105
10G,58,136016070,GLENWOOD,0,1107,10G:04,105
10G,58,136030070,DOWNTOWN,1,1107,10G:54,105
1,305,135703020,ALTON PARK,0,1202,1:03,106
1,305,135750020,DOWNTOWN,1,1202,1:66,106
10A,305,135854020,AVONDALE,0,1202,10A:01,106
10A,305,135894020,DOWNTOWN,1,1202,10A:51,106
10G,305,135984020,DOWNTOWN,1,1202,10G:55,106
1,58,135774070,ALTON PARK,0,1207,1:03,106
1,58,135778070,ALTON PARK,0,1207,1:03,106
1,58,135782070,ALTON PARK,0,1207,1:04,106
1,58,135808070,DOWNTOWN,1,1207,1:65,106
33,305,137612020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137637020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137638020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137639020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137640020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137641020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137642020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137643020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137726020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137728020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137732020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137736020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137739020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137743020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137747020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137751020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137754020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137758020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137762020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137785020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137786020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137787020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137788020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137789020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,305,137790020,SHUTTLE PARK SOUTH,1,6002,33:51,3353
33,58,137886070,SHUTTLE PARK NORTH,0,6007,33:01,3353
15,305,136443020,DOWNTOWN,1,2102,15:54,1501
15,305,136444020,DOWNTOWN ,1,2102,15:51,1501
15,305,136445020,DOWNTOWN ,1,2102,15:51,1501
15,305,136446020,DOWNTOWN ,1,2102,15:51,1501
15,305,136447020,DOWNTOWN ,1,2102,15:51,1501
15,305,136448020,DOWNTOWN ,1,2102,15:51,1501
