id,stream,stream_id
26167,downstream,36914
26167,downstream,26194
26167,downstream,30154
25967,upstream,25875
25967,downstream,26053
25967,downstream,25985
25985,downstream,26019
25985,downstream,26064
25985,upstream,25968
25985,upstream,25967
26361,upstream,29861
26361,downstream,26373
26362,upstream,26358
26362,downstream,26373
26381,upstream,26358
26381,downstream,26486
26382,downstream,26486
26382,upstream,26373
37234,upstream,26486
37234,upstream,26487
26486,upstream,26381
26486,upstream,26382
26486,downstream,37234
26486,downstream,26514
26487,upstream,26463
26487,downstream,37234
26487,downstream,26514
26514,downstream,26553
26514,downstream,26613
26514,upstream,26486
26514,upstream,26487
26195,upstream,26192
26418,upstream,26373
26418,downstream,26438
26373,upstream,26361
26373,upstream,26362
26373,downstream,26382
26373,downstream,26418
26417,upstream,26412
26417,downstream,26438
26439,downstream,26552
26439,upstream,26430
26438,downstream,26552
26438,upstream,26418
26438,upstream,26417
26430,upstream,26412
26430,downstream,26527
26430,downstream,26439
26009,upstream,25949
26009,upstream,25948
26075,downstream,26178
26075,downstream,36918
26075,downstream,36921
26075,downstream,26147
26075,upstream,25984
36921,upstream,26075
36921,upstream,26080
26147,downstream,29862
26147,upstream,26075
26147,upstream,26080
26147,downstream,26156
26080,downstream,26178
26080,upstream,26064
26080,downstream,36918
26080,downstream,36921
26080,downstream,26147
26156,downstream,26358
26156,downstream,29861
26156,upstream,26147
25895,upstream,25850
25895,downstream,25948
25895,downstream,29813
25948,downstream,26009
25948,upstream,25895
25948,downstream,25984
25984,downstream,26091
25984,upstream,25949
25984,downstream,26075
25984,upstream,25948
29813,upstream,25895
1518,downstream,1520
1518,upstream,1506
1518,upstream,9692
2001,downstream,37257
2001,downstream,1538
2001,upstream,2002
2023,downstream,37258
2023,upstream,2024
2023,downstream,9672
9451,upstream,11101
9451,downstream,9461
9512,upstream,11101
9512,downstream,9596
9597,upstream,2029
9597,downstream,2026
9597,downstream,9733
9673,upstream,9652
9673,downstream,9725
9726,downstream,9763
9726,upstream,9700
9745,downstream,9760
9745,upstream,9600
9745,upstream,9601
9762,downstream,9791
9762,upstream,9733
9763,upstream,9726
9763,downstream,9791
9763,upstream,9725
9768,upstream,9727
9768,downstream,9760
9769,downstream,9819
9770,downstream,9819
9770,upstream,9733
9778,downstream,9801
9778,downstream,9886
9778,upstream,9754
9787,downstream,9848
9787,upstream,9744
9787,upstream,9743
9787,downstream,9805
9792,downstream,9884
9792,upstream,9697
9792,upstream,9698
9793,downstream,9884
9793,upstream,9766
9793,upstream,9767
9795,downstream,37257
9795,downstream,1538
9800,downstream,9849
9800,upstream,9744
9800,upstream,9743
9802,downstream,9841
9802,downstream,9859
9802,upstream,2014
9815,downstream,9842
9815,upstream,9724
9815,upstream,9723
9816,downstream,9842
9840,upstream,9754
9848,upstream,9787
9848,downstream,9885
9860,downstream,9929
9860,downstream,36928
9860,downstream,9916
9860,upstream,9628
9914,upstream,9805
11102,downstream,11101
11102,upstream,9376
15245,downstream,15227
24258,downstream,30008
24258,upstream,25647
24525,upstream,27917
24525,downstream,24526
24531,downstream,24534
24531,downstream,24536
24531,upstream,24526
24534,upstream,24531
24534,upstream,24532
24534,downstream,24535
24538,upstream,24537
24538,upstream,24536
24960,downstream,24993
24960,downstream,25031
24960,upstream,9924
24993,upstream,24960
24993,downstream,25055
24993,downstream,25010
25055,upstream,24993
25732,downstream,25775
25732,downstream,25769
25732,upstream,25647
25775,downstream,25860
25775,upstream,25732
30011,downstream,30010
30011,upstream,25226
30011,upstream,25227
30146,upstream,30147
30146,upstream,30148
30146,downstream,25227
36922,upstream,30759
37208,upstream,9305
37208,upstream,9308
37245,upstream,9744
37245,upstream,9743
37246,upstream,24991
37246,upstream,24992
37257,upstream,2001
37257,upstream,9795
37258,upstream,2023
37258,upstream,2025
9929,upstream,9860
9929,downstream,25616
9929,downstream,30908
16525,upstream,16520
16525,upstream,25269
16525,downstream,16530
17069,downstream,16530
17069,upstream,17070
25293,downstream,25555
25293,downstream,25351
25412,downstream,30909
25723,downstream,25782
25723,downstream,25740
25739,downstream,25742
25739,upstream,25547
25742,upstream,25739
25742,upstream,25740
25742,downstream,37242
25742,downstream,25840
30010,upstream,30011
30010,downstream,27917
30669,downstream,30757
30910,downstream,25616
30910,downstream,30908
30910,upstream,30668
25536,downstream,25812
25536,downstream,30913
25536,upstream,25491
25536,upstream,30906
25616,upstream,9929
25616,upstream,30910
25616,downstream,25658
25616,downstream,25724
25812,downstream,25871
25812,upstream,25536
25812,downstream,25830
30913,upstream,25536
30913,downstream,30912
15798,upstream,15856
15798,downstream,15860
15798,downstream,17551
15798,downstream,17856
15798,upstream,15857
15860,upstream,15798
15860,downstream,15859
15860,downstream,30938
16165,upstream,16160
16165,upstream,17856
16165,downstream,16161
25676,upstream,25611
25676,downstream,30322
30422,upstream,30322
30422,upstream,30324
16160,upstream,16093
16160,upstream,16159
16160,downstream,16165
17551,upstream,15798
17856,upstream,15798
17856,downstream,16165
15857,upstream,15858
15857,downstream,15798
15859,downstream,15862
15859,upstream,15860
16161,downstream,16164
16161,upstream,16165
16161,upstream,30938
30938,upstream,15860
30938,downstream,16161
30322,upstream,25676
30322,downstream,30422
30322,upstream,30911
30911,downstream,30322
30911,upstream,30912
30912,upstream,30913
30912,downstream,30911
30324,downstream,30422
25304,downstream,16530
25374,downstream,25430
25430,upstream,25374
25430,downstream,25480
25430,upstream,25375
25431,upstream,25402
25431,downstream,25480
25431,upstream,16536
25480,upstream,25430
25480,upstream,25431
16530,upstream,16525
16530,upstream,17069
16530,upstream,25304
16530,downstream,25375
16530,downstream,16536
25375,upstream,25347
25375,downstream,25430
25375,upstream,16530
37868,upstream,25402
37868,upstream,16536
16536,downstream,16539
16536,upstream,25347
16536,downstream,25431
16536,upstream,16530
16536,downstream,37868
25658,upstream,25616
25724,upstream,25616
25724,downstream,25783
25724,downstream,25811
25783,downstream,25870
25783,upstream,25724
25811,downstream,25871
25811,upstream,25724
25811,downstream,25830
25830,downstream,30046
25830,downstream,30070
25830,downstream,37866
25830,upstream,25812
25830,upstream,25811
25782,downstream,25870
25782,upstream,25723
25740,upstream,25723
25740,downstream,25742
25491,downstream,25536
30908,upstream,9929
30908,upstream,30910
30908,downstream,30907
30909,upstream,25412
30909,downstream,30919
30909,upstream,30907
30918,upstream,30919
30918,downstream,30906
30919,upstream,30909
30919,downstream,30918
30906,downstream,25536
30906,upstream,30918
25351,upstream,25293
30907,upstream,30908
30907,downstream,30909
11247,downstream,30317
11247,upstream,1538
16493,downstream,16507
16493,downstream,24947
16493,upstream,30316
16493,downstream,37495
16493,upstream,17067
16507,upstream,16493
16507,downstream,16510
24947,upstream,16493
24947,downstream,25048
24947,downstream,29896
25048,upstream,24947
25048,downstream,29845
29845,upstream,25048
29845,downstream,16510
29896,upstream,24947
29896,downstream,25027
30312,downstream,30314
30313,downstream,30315
30316,downstream,16493
30316,upstream,30317
16510,upstream,16507
16510,upstream,29845
16510,upstream,25084
16510,downstream,17070
25084,downstream,16510
25084,upstream,30310
25123,downstream,17070
25123,upstream,29844
25123,upstream,25090
25157,upstream,25080
25157,downstream,25158
25157,downstream,25194
25157,upstream,25079
17070,downstream,17069
17070,upstream,16510
17070,upstream,25123
29844,upstream,25080
29844,downstream,25123
29844,upstream,25079
30310,downstream,25084
30310,upstream,30314
30310,downstream,25090
30311,downstream,25056
30311,upstream,30314
30311,downstream,25079
30314,upstream,30312
30314,downstream,30310
30314,downstream,30311
30314,upstream,30315
30315,upstream,30313
30315,downstream,30314
25079,downstream,25157
25079,downstream,29844
25079,upstream,30311
25090,downstream,25123
25090,upstream,30310
9884,upstream,9792
9884,upstream,9793
9884,downstream,24788
9884,downstream,24823
9884,downstream,37675
24788,upstream,9884
24788,downstream,30317
24823,downstream,25033
24823,upstream,9884
24823,downstream,24831
30317,upstream,11247
30317,downstream,30316
30317,upstream,24788
30317,downstream,30318
37675,upstream,9884
24831,upstream,24824
24831,upstream,24823
37495,upstream,16493
30318,upstream,30317
25027,upstream,29896
25027,downstream,25143
25027,downstream,25049
25143,upstream,25027
25166,upstream,25049
25049,upstream,25027
25049,downstream,25166
17068,downstream,17067
17068,upstream,1538
17067,downstream,16493
17067,upstream,17068
1538,upstream,2001
1538,upstream,9795
1538,downstream,11247
1538,downstream,17068
24530,downstream,28029
24530,upstream,24527
24530,downstream,24537
25547,downstream,25739
25547,downstream,25568
28029,upstream,24530
28029,downstream,27916
30006,upstream,27916
30009,downstream,25741
30009,upstream,31290
25741,upstream,30009
25741,downstream,37242
25741,downstream,25840
25741,upstream,25568
37242,upstream,25742
37242,upstream,25741
25840,downstream,25877
25840,upstream,25742
25840,upstream,25741
25839,downstream,25877
25568,upstream,25547
25568,downstream,25741
24527,downstream,24530
24527,downstream,30753
24527,upstream,30757
30753,upstream,24527
30753,downstream,31290
31290,downstream,30009
31290,upstream,30753
30668,downstream,30910
30668,upstream,27915
30757,upstream,30669
30757,downstream,24527
30757,downstream,27915
27915,downstream,30668
27915,upstream,30757
27916,upstream,28029
27916,downstream,30006
30008,downstream,30007
30008,upstream,24258
30008,upstream,25769
25769,upstream,25732
25769,downstream,30008
24532,downstream,24534
24532,upstream,30758
24532,upstream,28030
24532,downstream,24536
24537,downstream,24538
24537,upstream,24530
27917,downstream,24525
27917,upstream,30010
27917,downstream,30759
30758,downstream,24532
30758,upstream,30759
28030,downstream,24532
30759,downstream,36922
30759,upstream,27917
30759,downstream,30758
24536,upstream,24531
24536,downstream,24538
24536,upstream,24532
24869,upstream,9916
24869,downstream,24893
24869,downstream,24918
24888,upstream,24836
24888,downstream,24919
24958,upstream,24836
24980,upstream,24918
24980,upstream,24919
25112,downstream,30147
25112,downstream,25162
25112,upstream,24881
36928,upstream,9860
9916,upstream,9860
9916,downstream,24869
9916,downstream,24836
24836,downstream,24888
24836,downstream,24958
24836,upstream,9916
30147,downstream,30146
30147,upstream,25112
30148,downstream,30146
25162,upstream,25112
25031,upstream,24960
9801,upstream,9778
9801,downstream,9849
9886,upstream,9778
9886,downstream,24881
24881,downstream,25112
24881,upstream,9886
24881,downstream,24915
24881,upstream,9885
24893,upstream,24869
24893,downstream,24919
24918,upstream,24869
24918,downstream,24980
24919,upstream,24888
24919,downstream,24980
24919,upstream,24893
24915,upstream,24881
9849,upstream,9800
9849,upstream,9801
9849,downstream,9885
9885,upstream,9848
9885,downstream,24881
9885,upstream,9849
1450,downstream,9316
1450,downstream,1451
1450,upstream,1445
1464,downstream,1466
1464,upstream,9343
1464,upstream,1457
1473,upstream,9434
1473,downstream,1479
2447,upstream,9422
2447,downstream,1479
9246,downstream,9254
9246,downstream,9277
9246,upstream,9179
9254,upstream,9246
9254,upstream,9247
9254,downstream,1445
9316,upstream,1450
9316,downstream,9322
9363,downstream,9412
9363,upstream,9350
9366,downstream,9382
9366,downstream,9424
9366,upstream,9317
9366,upstream,9318
9367,downstream,9382
9367,downstream,9424
9367,upstream,9361
9367,upstream,9360
9373,downstream,9412
9373,upstream,9344
9373,upstream,9345
9397,downstream,11189
9397,downstream,9481
9397,upstream,9324
9397,upstream,9323
9401,downstream,9407
9401,upstream,9361
9401,upstream,9360
9412,upstream,9363
9412,upstream,9373
9413,downstream,9422
9413,upstream,9356
9413,upstream,9355
14187,downstream,9402
14187,downstream,9394
14187,upstream,14188
14315,upstream,14316
14315,downstream,9137
14315,downstream,9179
36923,upstream,13562
1469,upstream,1467
1469,upstream,9407
1469,downstream,9470
1469,downstream,1471
1485,downstream,9619
1485,downstream,2000
1485,upstream,1478
1485,upstream,9480
9471,downstream,9513
9471,upstream,9458
9471,downstream,9480
9513,upstream,9471
9513,downstream,9537
9513,downstream,9674
9513,upstream,9470
9537,upstream,9513
9537,downstream,9619
9537,upstream,9514
9537,downstream,2000
9619,upstream,1485
9619,upstream,9537
9619,downstream,9686
9619,downstream,37256
9619,downstream,9698
9656,downstream,9675
9656,upstream,9500
9674,upstream,9513
9674,downstream,9697
9674,downstream,9766
9674,upstream,9514
9686,upstream,9619
37256,upstream,9619
9697,downstream,9792
9697,upstream,9674
9697,downstream,37656
9697,upstream,9675
9698,downstream,9792
9698,upstream,9619
9698,downstream,37656
37656,upstream,9697
37656,upstream,9698
9764,upstream,9739
9764,downstream,9909
9764,downstream,9767
9766,downstream,9793
9766,upstream,9674
9766,upstream,9675
9767,downstream,9793
9767,upstream,9764
9675,upstream,9657
9675,upstream,9656
9675,downstream,9697
9675,downstream,9766
1467,upstream,1465
1467,downstream,1469
1467,downstream,9458
1467,upstream,9394
9402,upstream,14187
9402,downstream,9407
9458,downstream,9471
9458,upstream,1467
9458,downstream,9495
9458,upstream,9407
9472,upstream,1465
9472,downstream,9496
9472,downstream,9503
9472,upstream,9394
9496,upstream,9473
9496,upstream,9472
9496,downstream,9500
9503,upstream,9473
9503,downstream,9540
9503,upstream,9472
9394,upstream,14187
9394,downstream,1467
9394,downstream,9472
9495,upstream,9458
9495,downstream,9500
9514,downstream,9537
9514,downstream,9674
9514,upstream,9500
9500,downstream,9656
9500,upstream,9496
9500,upstream,9495
9500,downstream,9514
9407,upstream,9401
9407,downstream,1469
9407,upstream,9402
9407,downstream,9458
2002,downstream,2001
2002,upstream,1999
2002,upstream,9613
1999,downstream,2002
1999,upstream,2000
2000,upstream,1485
2000,upstream,9537
2000,downstream,1999
9613,downstream,2002
1470,downstream,1478
1470,downstream,2016
1470,upstream,1466
1478,downstream,1485
1478,upstream,1470
1478,upstream,1471
2016,upstream,1470
2016,upstream,1471
9382,upstream,9366
9382,upstream,9367
9382,downstream,1466
9470,upstream,1469
9470,downstream,9513
9470,downstream,9480
9470,upstream,9424
9480,downstream,1485
9480,upstream,9471
9480,upstream,9470
1471,upstream,1469
1471,downstream,1478
1471,downstream,2016
1471,upstream,9424
9424,upstream,9366
9424,upstream,9367
9424,downstream,9470
9424,downstream,1471
1466,upstream,1464
1466,downstream,1470
1466,upstream,9382
1466,downstream,9416
2017,upstream,9434
9416,upstream,1466
9434,downstream,1473
9434,downstream,2017
9434,upstream,9422
9422,downstream,2447
9422,upstream,9413
9422,downstream,9434
9079,upstream,9054
9079,downstream,9114
9114,upstream,9079
9114,downstream,9143
9114,upstream,11384
9198,upstream,9152
9198,downstream,9208
9231,downstream,9241
9231,downstream,9256
9231,upstream,9208
9278,downstream,37492
9278,downstream,13940
9278,downstream,9293
9278,upstream,9208
9292,downstream,9304
9292,upstream,9256
9304,upstream,9292
9304,upstream,9293
9304,downstream,9318
9304,downstream,9360
9361,downstream,9367
9361,downstream,9401
9361,upstream,13939
13967,upstream,9143
13967,upstream,9144
13967,downstream,9197
14312,upstream,9212
14312,downstream,14311
14312,upstream,9211
14313,downstream,9241
14313,downstream,9256
14313,upstream,14314
9264,downstream,9279
9264,downstream,13944
9264,upstream,9257
9264,upstream,9258
9279,downstream,37492
9279,upstream,9264
9279,downstream,13940
9279,downstream,9293
9279,upstream,9263
9296,downstream,14186
9296,downstream,9326
9296,upstream,9257
9296,upstream,9258
9326,upstream,9297
9326,upstream,9296
9326,downstream,14188
13942,upstream,13943
13942,downstream,13941
13942,downstream,13947
13943,downstream,13942
13943,upstream,13944
13943,downstream,13946
13944,upstream,9264
13944,downstream,13943
13944,downstream,13945
13944,upstream,9263
13945,upstream,13944
13945,downstream,13941
13945,downstream,13947
13946,upstream,13943
14188,downstream,14187
14188,upstream,9326
14188,upstream,9325
9257,downstream,9264
9257,downstream,9296
9258,downstream,9264
9258,downstream,9296
9258,upstream,14311
14311,downstream,9285
14311,upstream,14312
14311,downstream,9258
13939,downstream,9361
13939,upstream,13940
13939,downstream,9325
13939,upstream,13941
13940,upstream,9278
13940,upstream,9279
13940,downstream,13939
9325,downstream,14188
9325,upstream,13939
13941,upstream,13942
13941,upstream,13945
13941,downstream,13939
13947,upstream,13942
13947,upstream,13945
9293,upstream,9278
9293,downstream,9304
9293,upstream,9279
9263,downstream,9279
9263,downstream,13944
2446,upstream,2444
2446,downstream,9122
2446,upstream,9072
9122,upstream,2446
9122,downstream,9144
9122,downstream,9129
9122,upstream,9109
9143,upstream,9114
9143,downstream,13967
9143,upstream,9115
9144,downstream,13967
9144,upstream,9122
9145,upstream,9130
9145,downstream,9152
9145,upstream,9129
9169,downstream,9211
9169,upstream,9152
9170,upstream,9157
9170,downstream,9211
9211,downstream,37496
9211,downstream,14312
9211,upstream,9169
9211,upstream,9170
9152,upstream,2666
9152,downstream,9198
9152,upstream,9145
9152,downstream,9169
9072,upstream,9056
9072,downstream,9101
9072,downstream,2446
9129,upstream,9122
9129,downstream,9145
9090,upstream,9054
9090,downstream,9115
9090,downstream,9109
9115,downstream,9143
9115,upstream,9090
9109,downstream,9122
9109,upstream,9090
9241,upstream,9231
9241,upstream,14313
9241,downstream,9265
9241,downstream,9247
9265,upstream,9241
9265,downstream,9303
9277,upstream,9246
9277,downstream,9317
9277,downstream,9288
9277,upstream,9247
9303,upstream,9265
9303,downstream,9318
9303,downstream,9360
9303,upstream,9266
9317,downstream,9366
9317,upstream,9277
9317,downstream,9343
9343,downstream,1464
9343,upstream,9317
9343,upstream,9318
9343,downstream,9350
9343,downstream,9356
9318,downstream,9366
9318,upstream,9304
9318,upstream,9303
9318,downstream,9343
9360,downstream,9367
9360,downstream,9401
9360,upstream,9304
9360,upstream,9303
9256,upstream,9231
9256,downstream,9292
9256,upstream,14313
9256,downstream,9266
9266,downstream,9303
9266,upstream,9256
1457,downstream,1464
1457,upstream,9288
1457,downstream,9350
1457,downstream,9356
1457,upstream,1451
9288,upstream,9277
9288,downstream,1457
9350,downstream,9363
9350,upstream,9343
9350,upstream,1457
9350,downstream,9355
9356,downstream,9413
9356,upstream,9343
9356,upstream,1457
9355,downstream,9413
9355,upstream,9350
1451,upstream,1450
1451,downstream,1457
9247,downstream,9254
9247,upstream,9241
9247,downstream,9277
9088,upstream,13562
9088,downstream,14314
9088,downstream,14316
9176,downstream,9197
9176,upstream,9091
9176,upstream,11383
14314,downstream,14313
14314,upstream,9088
9197,upstream,13967
9197,upstream,9176
9197,downstream,9208
9208,upstream,9198
9208,downstream,9231
9208,downstream,9278
9208,upstream,9197
9091,upstream,13562
9091,downstream,9176
11383,downstream,9176
11384,downstream,9114
14316,downstream,14315
14316,upstream,9088
2030,upstream,11189
2030,upstream,1615
2030,downstream,2029
9542,downstream,9628
9542,upstream,1479
9542,upstream,9481
9637,downstream,9707
9637,upstream,9615
9707,upstream,9637
9707,upstream,9638
9707,downstream,9744
9707,downstream,9754
11188,upstream,11189
11188,downstream,9628
11188,upstream,1615
11189,upstream,9397
11189,downstream,2030
11189,downstream,11188
9628,downstream,9860
9628,upstream,9542
9628,upstream,11188
9628,downstream,9638
9638,downstream,9707
9638,upstream,9628
1479,upstream,1473
1479,upstream,2447
1479,downstream,9542
1479,downstream,1615
9481,upstream,9397
9481,downstream,9542
9481,downstream,1615
1615,downstream,2030
1615,downstream,11188
1615,upstream,1479
1615,upstream,9481
2024,downstream,2023
2024,upstream,2029
9647,downstream,9706
9647,downstream,9652
9647,upstream,9615
9700,downstream,9726
9700,upstream,9652
9700,downstream,9743
9744,downstream,9787
9744,downstream,9800
9744,downstream,37245
9744,upstream,9707
9744,upstream,9706
9706,upstream,9647
9706,downstream,9744
9706,downstream,9754
9754,downstream,9778
9754,downstream,9840
9754,upstream,9707
9754,upstream,9706
9652,downstream,9673
9652,upstream,9647
9652,downstream,9700
9615,downstream,9637
9615,downstream,9647
9615,upstream,2029
2029,downstream,9597
2029,upstream,2030
2029,downstream,2024
2029,downstream,9615
9743,downstream,9787
9743,downstream,9800
9743,downstream,37245
9743,upstream,9700
11101,downstream,9451
11101,downstream,9512
11101,upstream,11102
1441,downstream,1443
1441,downstream,9267
1441,downstream,37209
1441,upstream,1439
9222,downstream,36924
9222,downstream,9272
9222,downstream,9305
9222,upstream,15227
9239,downstream,9271
9240,downstream,9271
9240,upstream,1439
9291,downstream,9344
9291,upstream,9284
9344,downstream,9373
9344,upstream,9291
9344,upstream,9290
36924,upstream,9222
9271,upstream,9239
9271,upstream,9240
9271,downstream,9284
9271,downstream,9315
1443,upstream,1441
1443,downstream,1445
2601,downstream,9270
2809,downstream,14419
9267,upstream,1441
9270,upstream,2601
9270,upstream,14419
37209,upstream,1441
1445,downstream,1450
1445,upstream,9254
1445,upstream,1443
1445,downstream,14420
14420,upstream,1445
14420,downstream,14419
14419,upstream,2809
14419,downstream,9270
14419,upstream,14420
9284,downstream,9291
9284,upstream,9271
9284,downstream,9319
9315,upstream,9271
9315,downstream,9322
9319,upstream,9284
9319,downstream,9345
9345,downstream,9373
9345,upstream,9319
9345,upstream,9322
9322,upstream,9316
9322,upstream,9315
9322,downstream,9345
1436,upstream,2294
1436,downstream,1438
9137,upstream,14315
9137,downstream,1438
9148,upstream,9080
9179,downstream,9246
9179,upstream,14315
9179,downstream,9195
1438,upstream,1436
1438,upstream,9137
1438,downstream,1439
1439,downstream,1441
1439,downstream,9240
1439,upstream,1438
1439,upstream,9195
9195,upstream,9179
9195,downstream,1439
9080,upstream,2294
9080,downstream,9148
9272,upstream,9222
9272,downstream,9324
9272,downstream,9290
9305,downstream,37208
9305,upstream,9222
9305,downstream,9323
9308,downstream,37208
9308,downstream,9323
9324,downstream,9397
9324,upstream,9272
9290,downstream,9344
9290,upstream,9272
9323,downstream,9397
9323,upstream,9305
9323,upstream,9308
9203,upstream,15227
15227,upstream,15228
15227,upstream,15245
15227,downstream,9222
15227,downstream,9203
9841,upstream,9802
9841,downstream,9891
9842,upstream,9815
9842,upstream,9816
9842,downstream,9891
17784,upstream,25610
17784,downstream,29848
24522,downstream,24523
24522,downstream,27918
24868,downstream,24968
24868,upstream,24832
24868,upstream,24833
24868,downstream,24896
24968,upstream,24868
24968,downstream,25074
25022,downstream,25053
25022,downstream,25073
25022,upstream,24895
25022,upstream,24896
25053,upstream,25022
25053,downstream,25110
25174,downstream,25415
25174,downstream,25180
25174,upstream,25105
25174,upstream,25106
25257,downstream,25387
25257,downstream,25282
25257,upstream,25191
25258,downstream,25387
25258,downstream,25282
25281,downstream,25313
25281,upstream,25191
25288,downstream,36926
25288,downstream,25312
25288,downstream,25384
25288,upstream,25183
25311,downstream,25446
25336,downstream,25362
25336,upstream,25219
25353,downstream,25388
25353,downstream,25407
25354,downstream,25408
25354,downstream,25413
25408,upstream,25354
25408,downstream,25419
25415,upstream,25174
25415,downstream,25468
25479,upstream,25413
25479,downstream,25539
25479,downstream,25577
25540,upstream,25489
25540,downstream,25569
25610,downstream,17784
25610,downstream,37233
25610,downstream,25625
25610,upstream,25569
25672,upstream,25625
25801,downstream,25845
36925,upstream,24832
36925,upstream,24833
36926,upstream,25288
36927,upstream,25094
37233,upstream,25610
17781,downstream,25437
17781,upstream,25384
25543,downstream,25636
25543,upstream,25489
25544,downstream,25636
25544,upstream,30055
25561,downstream,25596
25561,downstream,25647
25561,upstream,24227
25561,upstream,25437
25637,upstream,30922
25637,downstream,25693
25705,upstream,25642
25705,downstream,25809
25776,upstream,25675
25776,upstream,25674
25776,downstream,25810
30057,downstream,25437
30057,upstream,30056
30414,upstream,30415
30414,downstream,25810
30922,downstream,25637
30922,upstream,30923
30922,downstream,25628
30923,downstream,30922
30923,upstream,30055
37243,upstream,30056
25596,upstream,25561
25596,downstream,25774
25596,downstream,25629
25733,downstream,25886
25733,downstream,30415
25733,upstream,25675
25733,upstream,25674
25774,downstream,25860
25774,upstream,25596
25647,downstream,24258
25647,downstream,25732
25647,upstream,25561
30415,downstream,30414
30415,upstream,25733
30415,upstream,25734
25734,downstream,25886
25734,downstream,30415
25628,upstream,30922
25628,downstream,25642
25629,upstream,25596
25629,downstream,25642
25675,downstream,25776
25675,downstream,25733
25674,downstream,25776
25674,downstream,25733
25674,upstream,25642
25642,downstream,25705
25642,upstream,25628
25642,upstream,25629
25642,downstream,25674
24227,downstream,25561
24227,upstream,24528
24227,upstream,24529
24524,downstream,24526
24524,upstream,24523
24528,downstream,24227
24528,downstream,24533
24528,upstream,24523
24529,downstream,24227
24529,downstream,24533
24529,upstream,24526
30014,downstream,25437
30014,upstream,27918
24535,upstream,24534
24535,upstream,24533
24533,upstream,24528
24533,upstream,24529
24533,downstream,24535
24526,upstream,24525
24526,downstream,24531
24526,upstream,24524
24526,downstream,24529
25437,upstream,17781
25437,downstream,25561
25437,upstream,30057
25437,upstream,30014
24523,upstream,24522
24523,downstream,24524
24523,downstream,24528
27918,upstream,24522
27918,downstream,30014
25679,downstream,25800
25679,downstream,25692
25679,upstream,25625
25693,upstream,25637
25693,downstream,25704
25693,upstream,25636
25809,downstream,25846
25809,downstream,25929
25809,upstream,25705
25809,upstream,25704
25810,downstream,25846
25810,downstream,25929
25810,upstream,25776
25810,upstream,30414
25800,downstream,25845
25800,upstream,25679
25692,upstream,25679
25692,downstream,25704
25704,upstream,25693
25704,downstream,25809
25704,upstream,25692
25636,upstream,25543
25636,upstream,25544
25636,downstream,25693
25625,upstream,25610
25625,downstream,25672
25625,downstream,25679
25413,upstream,25354
25413,downstream,25479
25413,downstream,25414
25446,upstream,25311
25446,downstream,25469
25446,upstream,25312
25469,upstream,25446
25469,downstream,25489
30055,downstream,25544
30055,downstream,30923
30055,upstream,30056
25312,upstream,25288
25312,downstream,25446
25384,upstream,25288
25384,downstream,17781
25384,downstream,30056
30056,downstream,30057
30056,downstream,37243
30056,downstream,30055
30056,upstream,25384
25468,upstream,25415
25468,downstream,25489
25468,upstream,25414
25489,downstream,25540
25489,downstream,25543
25489,upstream,25469
25489,upstream,25468
25414,upstream,25413
25414,downstream,25468
9819,upstream,9769
9819,upstream,9770
9819,downstream,9870
9819,downstream,9863
9864,upstream,9791
9864,downstream,37259
9864,downstream,9883
24954,downstream,25102
24954,downstream,24969
24954,upstream,24936
24954,upstream,24935
24973,downstream,25029
24973,downstream,25004
24973,upstream,24792
24973,upstream,24793
24991,downstream,37246
24991,downstream,25009
24991,upstream,9873
24992,downstream,37246
24992,downstream,25009
24992,upstream,9924
24997,downstream,25113
24997,downstream,25030
24997,upstream,9883
25003,downstream,25075
25003,upstream,24917
25029,upstream,24973
25029,downstream,25078
25078,upstream,25029
25078,upstream,25030
25078,downstream,25103
25185,downstream,30013
30013,upstream,25185
30013,downstream,30012
30013,upstream,25184
25113,upstream,24997
25113,downstream,25188
25113,downstream,25197
25187,downstream,25227
25187,upstream,25010
25187,upstream,25009
25188,upstream,25113
25188,downstream,25196
25196,upstream,25188
25196,downstream,25226
25196,upstream,30012
25197,upstream,25113
25197,downstream,25226
25226,downstream,30011
25226,upstream,25196
25226,upstream,25197
25227,downstream,30011
25227,upstream,30146
25227,upstream,25187
25010,upstream,24993
25010,downstream,25187
25009,upstream,24991
25009,upstream,24992
25009,downstream,25187
30012,upstream,30013
30012,downstream,25196
25030,upstream,24997
25030,downstream,25078
9873,downstream,24991
9873,upstream,9835
9873,upstream,9834
9924,downstream,24960
9924,downstream,24992
9924,upstream,9835
9924,upstream,9834
9835,downstream,9873
9835,downstream,9924
9835,upstream,9805
9805,upstream,9787
9805,downstream,9914
9805,downstream,9835
9791,upstream,9762
9791,upstream,9763
9791,downstream,9864
9791,downstream,9834
9834,downstream,9873
9834,downstream,9924
9834,upstream,9791
25102,upstream,24954
25102,downstream,25183
25103,upstream,25078
25103,downstream,25183
25103,upstream,25075
25181,upstream,25074
25181,upstream,25073
25182,upstream,25183
25183,downstream,25288
25183,upstream,25102
25183,upstream,25103
25183,downstream,25182
25183,downstream,25184
25184,downstream,30013
25184,upstream,25183
25004,upstream,24973
25004,downstream,25075
25075,upstream,25003
25075,downstream,25103
25075,upstream,25004
25180,upstream,25174
24969,upstream,24954
24969,downstream,25074
25074,upstream,24968
25074,downstream,25181
25074,upstream,24969
25073,upstream,25022
25073,downstream,25181
9870,upstream,9819
